id_sha256,outer_fold,referencia_humana,previsto,confianca
02d6ff92ee63ff5b88918e9edcde41e23e736bd688190fbd57e7d3f20aae23eb,1,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.08704
02dfe793ddc563e40d9f4ae90bce8bfcfe05847caab5935d24e98b54d10ac2f7,3,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.137475
02eb97b9176560839e33ee5b9495dbb8c521b21ddce4750d393b3a49386d4928,4,Suprimentos / Apoio Técnico > Materiais,Elétrica > Instalações elétricas,0.040298
02ee789c262b6c132f6fef5f80432ff9c30bd847ef0c7543ed9c14041ff16feb,4,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.078036
02eec8c065553188ac7e22f21a05d2245233c1662df063dca90e38b6b40dec2f,5,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.173371
02f00d8b2ae0992506f6ebd718cfbdcb54097d25f1b739101bd93ec8add3f54b,2,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.13583
02f980b23527dc618b1b1e8c100d7df547b3b95061e37f34c11b75086bd5a547,1,"Estrutura Predial > Telhados, calhas, rufos, etc.","Estrutura Predial > Telhados, calhas, rufos, etc.",0.157158
030363ad8b3438ee36d66d84581e3e78e4cc3c78b6e62bd07e3fbc39c964d3f2,2,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.183445
03098161d294fcc0d66d8fb3b1111d5d7379983f8c017586bc2214a03b650790,3,Elétrica > Iluminação,Elétrica > Iluminação,0.109274
030dbcd6c369400d6107d113adf3984d8e5547ecff3ca923c2447b2fe67becaf,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.16571
030f716c4bd6c8cfa74e5a4ed820634e1e6098a3648fbdf4b9fba7e3e98981ba,2,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.182885
0311a58cc3f96570a3fa4415975a91b902088a5f0bdd4533d3e618ba509f2832,4,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.20195
0312e7f066a2de15ce5e2c084df52b85726e00956ed0a1846a1c6e7e626e5e06,3,Manutenção Preventiva > Vistoria em Instalações,Manutenção Preventiva > Vistoria em Instalações,0.233939
0313d2e3a28a3baf43375671bea7e013dc6e14591f083969540bd2f188716898,4,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.136647
03165c19cc62a80362a1391fc4b9793ed5b1bffddfbc7444a1e75cec814dec5e,2,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.184229
0318c33056d7eb5c4b0f52bfb3b4c4b140eaf6f9988d53a73ce155e469f36a89,3,Estrutura Predial > Infiltração,Estrutura Predial > Infiltração,0.124335
031f71fa6c0cf02892d725ff2d798b8214fb7f45b721b42082c7bf6f92460947,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.192534
03245a44dc42725fded3dadbe449a678decfecd5cc63dc5b5911b66ab69056d2,1,Elétrica > Nobreak,Elétrica > Nobreak,0.066133
032be90c94ec7924cae35d2d66160d15833966f1c263fd411cee183b79262e74,4,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",Estrutura Predial > Alvenaria / Pisos / Estrutura,0.047292
033332abb600575202cf85138c8c3b332120260a99b6fdd5765d324897815688,2,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)","Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.057465
0335b31884d6f22c6d6722d166ef004ba06b6218682c1151a8850ced5b0c6025,1,"Estrutura Predial > Esquadrias, porta, portão e janelas",Estrutura Predial > Alvenaria / Pisos / Estrutura,0.041813
033873beb4e04411e37aa41c6f6644d433d65fc572b42c459d8ca194519ba3db,4,Manutenção Preventiva > Iluminação,Manutenção Preventiva > Iluminação,0.078799
033a1dae212503ecb530b69fb207f250ccdeceeed44518236413c69c86aef930,5,Elétrica > Iluminação,Elétrica > Iluminação,0.157751
033d64e9415f7139117011cd6f05c7a3d037c9d86363a555ab8ef96fa6835348,1,Estrutura Predial > Alvenaria / Pisos / Estrutura,Elétrica > Gerador,0.056804
033f0f563efac2d0b0267449cdda0f2ee2d0c0ba340bc9f3a3ddb2ea9afec98e,2,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.06333
0340324cb927d2b43593fa06db9f19ead218fe32181be9f43a99920422b85db4,4,Elétrica > Instalações elétricas,Climatização > Ar condicionado split,0.071456
0346c236dec85bd582d409bdc01407442c87e0d025bf074d4de9436294b5cdff,4,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.103545
034a541465c35e819d290fa75680d8bfba499cd05c54de0121abef251ea023bc,5,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.18261
034f250b5de786eda436062811d5e6905ceb265b3613b57bdb131c2db7ae9860,2,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.160117
0357573863879581d367fdcc2e267c80c15fa681cd6cd899fc7aa1db1d75e5c0,3,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.040527
0365c6de4af756ba726ea946aaae38a66240bc5e7d5b2cfc7c1c184c2faa7d3c,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.188522
0367206abbae2b2ed8fbf6212964a75b3717dcd491add94529dd0281bf85074a,5,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.178203
036a6568651d5a6060b5e7aec42e370d7dbb97895f75005d250c6f2860907417,5,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.296421
037c0bb4a078cd78a615caef7550c5cb7bf7a103576885c31c8712bdd676a7ad,1,Estrutura Predial > Forro,Estrutura Predial > Forro,0.147051
03867aa694400a3e353aa78e8f354d46a20222674e5745500f3b6162827a1124,1,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",Projetos e Reformas > Reforma,0.048943
0388bab061b0c6ddf2fd25c8eff8d7f5f1c3d0d37d5a5f1a4e3b1389c6387f39,4,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.21267
038b31a9bf3ec66264b6d3982ffd721324631c6814557b4b4ca6b01a741f73e9,2,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.322686
038e561968bdebbdbe516bf661e5cedcd3170bf614c0085ba02888162730c7dd,1,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.140879
039dd43d50c6470976eaaff8a3c37d219d264b607ec421279720b7c67a14325a,1,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.109589
03a2a7509b092b4836f581b5137683c0da4d5958554453d1394f01d4003a0a2e,4,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.074258
03a32baae3d547c7725d1b4c903a8ff10b09206cbe0b2b5c493650aa5f760465,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.16571
03ac647a633e4dbdd09a7a7a8fa06f824823e7a2407055a1b3359b42885357c4,2,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.212799
03aca0d2063227846c1583c947430eef86f71a6cf38a1bfcc39ad27de61ef38d,5,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.18073
03b07ca887edb311bf70d7dc51a802539c73a404a23f3a2b08cf5e7a04128336,4,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.256974
03b2146a66628c5d5fb53f6c00139491a12509e7ad4db9f48b25114d69aa48b8,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.160835
03b4eb9180997a1dc3a88e7e1728d3a6b537b20bf518cdef2ed9af6f34dbff58,1,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.158026
03b8c5a1785dd28832525bf701bb272c9ded17facd0a3af6eeff44791e448901,3,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.186601
03b9f6ce13a46a5a642197398df0e14eb2b3aba5d4feb5963651b2146146e799,5,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.204766
03ba3e66041da114ce48d5bc82cf737c791c45004caf019d819f29c702683b84,2,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.212799
03baac147c30182faaa7a91530e461a1996f4daa09e72456b5c6bc3079647c9a,5,Estrutura Predial > Alvenaria / Pisos / Estrutura,Instalação de Acessórios e Mobiliário > Placas de identificação,0.072413
03bc07aab1fcf84100d9796d4bca87a81c1910991b688e81b7d0727fe12301e8,1,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.172254
03bef2b4d1a3e1f50ab9d86be8649ec1c917056bf20116314f42bcb18219afa5,4,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.136843
03bf859bcde7f9246895cad5a4e0ab345ed93e79399334c378c54ff9f48086b8,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.200732
03bfcade17302a68f30d66bf9aaf8cb7e79fed0d4cf7e60ffc9a5b8ac80250b5,4,Manutenção Preventiva > Poços artesianos,Manutenção Preventiva > Poços artesianos,0.181414
03c7c2bccebcde1f27a1c2e2be0b9d32fd4a173d0811015fd3cfbef05bf02dd6,1,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.058807
03c888cb65022787c30fb064bb6ddf30da4ee29c704a94c48e4136b8ddc805ca,5,Elétrica > Nobreak,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.069984
03cb189e83224f0c4a21b340e53c08552502bdded4a6e36e21a79aec39530e5f,3,Estrutura Predial > Infiltração,Estrutura Predial > Infiltração,0.163511
03d2e50b12666e7f1c22fe6d17c0de50eb6dc8822ad3f938b1ca0ab6f25854f2,5,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.098122
03e00a3adde90bd42cb253c4b8b7d5f64956bfbacaf945ad771d26ff87147f13,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.119264
03e047fb123b9a4d190f5bccddec0d0f36dbcb7fc031afa165c0a2be0d344c0b,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.187704
03e6f4c6b1ac61251273815cafc5c0b88b5bf047bd67055b9978209708b16ebb,2,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.076009
03e79228a005a3c0da557b8a767642d6dd71127f2559e44f34d00cfb5b5ed22a,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.192534
03ea22e7048ccc135e419144b0724dbbe7e486a22d76338be8293da13317bcdf,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.187704
03f57b73f07e0ec0a3e3808f761ca91f56121a4e53ee9383b8e63cf226f238be,2,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.212799
03f79d3b10ce6b3057bacbcadbec80b46e1cfa8266bcc573615cc6cbd1f67f72,4,Estrutura Predial > Infiltração,Estrutura Predial > Infiltração,0.049523
0400f8752f58e0cb79283f3b60a68ae3bdaa7606661adbf0128a57359adaa80f,1,Estrutura Predial > Alvenaria / Pisos / Estrutura,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.063548
040ab423af904d5cb5975b5631c4157134caf66cd6fc560e5b6bd7ca2641d125,5,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.185837
040dfb40cf7bb3684bf7617cab3419ec067c7cdf6b4aa0dbaa6393f8a30b8f31,5,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.189922
0413ad6ae5fd9d0ebff781043954bda4cd9fcac560e872a8ed8e047376bb46f7,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.183519
04187e6932c9cb417194e9bc81c6b1c1f48196aaaf6ba24e285ceebed823f868,2,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.062184
041cb41ed7e81629b3417bc3694d95e26183c52d9335feb51c158a484e67b4f8,4,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.062558
0424fc4b2e35ea24e69fb4df30c2cb65b4704e8b6ed1dc338583e0dc79ea2d88,1,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.072604
042b5ccf3643d155b01176ed49e5ce7265ede095e1ca23c8242ced7940f9fe30,1,Manutenção Preventiva > Vistoria em Instalações,Manutenção Preventiva > Vistoria em Instalações,0.180335
042edd2ad6b965d45b514c4205f8b74d9eb899c7dfc3d345adc3de6c2e72edca,1,Elétrica > Iluminação,Elétrica > Iluminação,0.262238
042f8c31cad2a4fca911f4516c010f05887bcb03035657b4e4c3b89f7f95cd8a,3,Elétrica > Iluminação,Elétrica > Iluminação,0.293068
0439aa0cfccccfdd908b5e5822047b6bf412431b962f3b505499a6f62101b5bd,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.188522
0441e23eb8173e8f0ab268d0f1b84e910c1ff6bcd91c692b7aad593b1c231926,2,Suprimentos / Apoio Técnico > Materiais,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.044761
0443836cea6570375a4a783a8be6ce5c3f98965c06cb6cdf48b13c7cbb68f1a7,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.189465
0446062d3367dd75c82e30593de023054f3b3a6df9f93cc565ad2dd7763d732e,2,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.06633
04490beab00a468f16d546ffc9d728bb7e8f19a824c8ba0e2597a80db5a5c13a,2,Elétrica > Instalações elétricas,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.091022
0455957807881d84ad42026799460787adc63aa6ed7d8f4b1aee999e12da3e30,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.16571
0455ba8be04779a4cb146e2cc86ff93eb2ca40b6dd8c6f62baa13ae2a531597a,1,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.158026
045a496e2e6960c746c5e7b0df87009959ab68603322539375fd2d76dcf64a1d,5,"Estrutura Predial > Esquadrias, porta, portão e janelas",Estrutura Predial > Alvenaria / Pisos / Estrutura,0.046833
045ef70f6e2886caea8004bc7f158aea22047e1016d4a14299f28feedaf24e35,1,Estrutura Predial > Infiltração,Estrutura Predial > Forro,0.053243
045f99a962eb03bd212a3ee50c9f7b6af42abaf3d067e03b7dcb2df05cff50fa,3,Outros > Erro de chamado,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.038686
04621445133e2bc21953a582cc82943176e83b1be58a9304ec85c5c50ba3de8c,3,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)","Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.111723
047038541953f7f682354ea0ae18d4e48d5c1d4c6e9ba85b861e1cfc3ed7895f,3,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,Elétrica > Instalações elétricas,0.056617
0474319403e99b0608cebe3e29f5ab3ad1f45cc6a5a1cec0a0dddd6bbfa6600d,2,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.128251
0475f8968201a1f7039cb84aaa80865654ad3cee065ea89c0efbeacdefec6aae,3,Estrutura Predial > Alvenaria / Pisos / Estrutura,Área Externa e Ambiental > Manutenção área externa / meio ambiente / Poda de árvore / Roçagem,0.036466
04867ef6c37efe5193d70c656b66d343a04f47e53935d4dbf59620c6b6a13531,5,Estrutura Predial > Infiltração,Estrutura Predial > Forro,0.09315
048f3a500f566c7c29cbfee2982f4b1252c4676f04dd8c6d36949251c54bf41d,2,Elétrica > Iluminação,Elétrica > Iluminação,0.25302
0490b39eff09108788e5405b6c3d1789f90483595573c5dba136e80d64725340,5,Elétrica > Iluminação,Elétrica > Iluminação,0.2285
04939acb9b4a1045d7b210f74b27f7f291319fce673c43e3409db78c0291ba7f,2,Manutenção Preventiva > Iluminação,Manutenção Preventiva > Iluminação,0.182891
0494633926b8fdd226f1359f54a93206c2c90425894d9d134d0e5649e61da6b7,1,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.06044
04963caadf27b726dd54dd3da5066794575512c7865c4e6dcdd67e6370f4e20e,3,Manutenção Preventiva > Reservatório,Manutenção Preventiva > Reservatório,0.184253
049bd7c9cefdea4c6579f1961116550970d0ec3bf0f5b10c62fd5053f00dfdb1,4,Elétrica > Nobreak,Elétrica > Nobreak,0.270079
04a055c0180b837bbcec3df6ec0d10d139affd515ff8943a43eb82adde060e34,4,Estrutura Predial > Alvenaria / Pisos / Estrutura,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.091745
04a33f7159f4c093789c3c57d88cb77b6493f24a935e399d82731a46c1d24513,2,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.183445
04a3f8e2566e0ef5b107ba23af7821fb9e59f9db37c6a25317c76b51a48ab934,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.063089
04a4b25c149ccee0fad8ba7b486729eabd9de699a8df16dc48fef5702809c116,2,Manutenção Preventiva > Elevador,Manutenção Preventiva > Elevador,0.168476
04a874541aa6c34243837ac613f0f8f092141c43e1d006a4c715f699a873a9f8,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.177809
04aadc984513033efe09d9546398db3c3b444ed86eecffceff5e18167e03ea84,5,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.098603
04ad6709691d709e2d2064eeac9725ef37102e69a346f7b19b48e2889c1e4353,3,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.139449
04ae3f2be3caa9d4bfbfe125c24c972c10ef85cfe3c640cae17336f07ecbaca5,5,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.171957
04b489b64d59543b8a8a71029154ff6e0251604e7a01c944a6c2e2eef12af807,4,Manutenção Preventiva > Iluminação,Manutenção Preventiva > Iluminação,0.182942
04b4b3a7ae750771cca31b135c8287d4a3ec9a2d74fd512c474712c321a34029,3,Estrutura Predial > Alvenaria / Pisos / Estrutura,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.058321
04b96451bfdcb9323d9b3c0651a3b38e1a4e914f5ee88f52d314f3b0ede54d75,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.182174
04ba5ebde02da53201f4cb1619c8388b8bcc4a3316dd0c59f084c1908c3e951f,3,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.250077
04bbdda7e799649249c497d4935db30566783480c4cb9fb3a237cac4c0cde740,2,Elétrica > Iluminação,Elétrica > Iluminação,0.183469
04c03830661009c5f3106a699376362a1e57fc27751057b4f45fc3e9119df690,1,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.083664
04c6833eaf5068f6fadbc63b2217fcbc8f394daee37db061497d8b52986725a7,3,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.182379
04cafde15847064e1c9ba210ee9d10e4cc05fe30dd0324564ce476e25ec9cf9e,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.138162
04d1332059e5c949de6cd299373d47166f2600d9c8a281f8d726d7c93140b68f,5,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.064862
04e6833f0aea716f7529ef1df96de713cb9b4e0fd20aa9277e281e7cb9bbdbee,4,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.120543
04e6b47821498fe6fd00e074f0620a3391b7112549e1b031b5638a84666631f1,2,Estrutura Predial > Alvenaria / Pisos / Estrutura,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.197365
04ea116bdb6715b6a451064a4e00677c2340a211ec8d7fa19f6b5bc5da6c8513,1,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.117687
04f7cb35d6d21f31f48557568627928078b134d92b0ee9fffbdc29b0e140495b,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.193451
04f81e968c435565d2879042b39a24166dbe089a200b94125d02768aa83efd85,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.183519
04f87f6f55f4a050440a465aab901952f0f84fb6182c84a3e872ea5f1091157a,3,Estrutura Predial > Alvenaria / Pisos / Estrutura,Outros > Erro de chamado,0.046318
04fd4e735122c0207a5f136173571945df131302f1b3ef896d8408dcd64984fa,3,Projetos e Reformas > Reforma,Projetos e Reformas > Reforma,0.039719
0507502a86180b574c56935af818db13fc273b2c972eeaf6703e227e129929f4,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.207911
0507fe7375deb94f0bd5c2a5be655ea79cf232fd3f2c876c02786eac6ece3a2a,5,Projetos e Reformas > Reforma,Elétrica > Instalações elétricas,0.056993
